Month,Hour,Day Type,Equipment Electric Power,Solar generation,Electricity Pricing,kg_CO2
8,10,2,2.818566667,2.868458334,0.22,0.199003786
8,11,2,3.146683333,3.378354167,0.22,0.200309428
8,12,2,2.26595,3.621125,0.22,0.203418903
8,13,2,0.630616667,3.555791667,0.22,0.208287306
8,14,2,1.60995,3.1948125,0.22,0.217048382
8,15,2,0.7051,2.611854167,0.22,0.222180472
8,16,2,0.653266667,1.811458334,0.54,0.222525441
8,17,2,0.615566667,0.939354167,0.54,0.21811409
8,18,2,1.916516667,0.252604167,0.54,0.216416415
8,19,2,0.52755,0,0.54,0.207952594
8,20,2,2.72025,0,0.54,0.206491529
8,21,2,2.679183333,0,0.22,0.195764012
8,22,2,3.3793,0,0.22,0.174330751
8,23,2,0.78295,0,0.22,0.153637167
8,24,2,2.19345,0,0.22,0.138378311
8,1,3,0.74615,0,0.22,0.130474698
8,2,3,0.90985,0,0.22,0.128249331
8,3,3,1.00415,0,0.22,0.125567134
8,4,3,1.9159,0,0.22,0.126544181
8,5,3,2.633216667,0,0.22,0.128917995
8,6,3,1.463983333,0.025645833,0.22,0.133784128
8,7,3,0.830816667,0.4446875,0.22,0.148475163
8,8,3,0.647066667,1.230145834,0.22,0.163554412
8,9,3,0.602766667,2.1101875,0.22,0.170167348
8,10,3,2.815483333,2.854291667,0.22,0.179158749
8,11,3,3.134716667,3.373375,0.22,0.188087499
8,12,3,2.297866667,3.621854167,0.22,0.191275267
8,13,3,0.60075,3.588729167,0.22,0.199565004
8,14,3,0.938266667,3.279770834,0.22,0.203936309
8,15,3,0.655433333,2.688083334,0.22,0.210135782
8,16,3,0.65785,1.876770834,0.54,0.212771261
8,17,3,0.628433333,0.969270834,0.54,0.208128879
8,18,3,2.18505,0.237541667,0.54,0.201715939
8,19,3,1.081966667,0,0.54,0.1922492
8,20,3,1.0682,0,0.54,0.190747299
8,21,3,1.12215,0,0.22,0.177569128
8,22,3,1.680183333,0,0.22,0.155407599
8,23,3,1.391466667,0,0.22,0.139263154
8,24,3,0.711183333,0,0.22,0.125728191
8,1,4,1.850666667,0,0.22,0.122461161
8,2,4,3.424316667,0,0.22,0.123006529
8,3,4,1.563066667,0,0.22,0.122809882
8,4,4,1.764383333,0,0.22,0.121997228
8,5,4,0.869166667,0,0.22,0.126060384
8,6,4,0.9265,0.024854167,0.22,0.129712514
8,7,4,0.6785,0.420270833,0.22,0.142529105
8,8,4,0.644716667,1.164166667,0.22,0.159839271
8,9,4,0.6746,2.0548125,0.22,0.167440702
8,10,4,2.607983333,2.821145834,0.22,0.172986836
8,11,4,2.9681,3.2925625,0.22,0.179190421
8,12,4,2.729816667,3.537333334,0.22,0.182835712
8,13,4,0.635916667,3.497375,0.22,0.184617315
8,14,4,0.595566667,3.182229167,0.22,0.188483118
8,15,4,0.62075,2.656979167,0.22,0.18664991
8,16,4,0.5962,1.864145834,0.54,0.181665742
8,17,4,0.617133333,0.959895834,0.54,0.178068193
8,18,4,1.773416667,0.242270833,0.54,0.17564665
8,19,4,0.648050007,0,0.54,0.171344101
8,20,4,2.466483333,0,0.54,0.172364932
8,21,4,1.053316667,0,0.22,0.164338646
8,22,4,1.143616667,0,0.22,0.147705768
8,23,4,2.9285,0,0.22,0.14025032
8,24,4,3.340491667,0,0.22,0.126731097
8,1,5,1.092866667,0,0.22,0.112905012
8,2,5,0.939083333,0,0.22,0.112222479
8,3,5,2.2048,0,0.22,0.112234272
8,4,5,0.8541,0,0.22,0.11249726
8,5,5,0.907716667,0,0.22,0.117108974
8,6,5,1.043583333,0.018291667,0.22,0.119953573
8,7,5,0.672966667,0.226729167,0.22,0.119267385
8,8,5,0.635133333,0.698583334,0.22,0.120422322
8,9,5,0.665366667,1.428104167,0.22,0.130021452
8,10,5,2.607733333,2.772979167,0.22,0.143954733
8,11,5,3.431133333,3.567229167,0.22,0.155220946
8,12,5,2.705,3.8004375,0.22,0.159755675
8,13,5,0.82455,3.758208334,0.22,0.15851407
8,14,5,0.61825,3.429020834,0.22,0.162060872
8,15,5,0.5869,2.860395834,0.22,0.164541522
8,16,5,0.6324,2.0480625,0.54,0.166706909
8,17,5,0.552516667,1.076895834,0.54,0.164906453
8,18,5,2.178883333,0.251604167,0.54,0.166720503
8,19,5,3.403783333,0,0.54,0.162707332
8,20,5,1.89975,0,0.54,0.168212049
8,21,5,1.089333333,0,0.22,0.165771874
8,22,5,0.774416667,0,0.22,0.145810158
8,23,5,1.682966667,0,0.22,0.138582766
8,24,5,2.517166667,0,0.22,0.119238648
8,1,6,0.7422,0,0.22,0.10592147
8,2,6,0.77805,0,0.22,0.10393371
8,3,6,0.87115,0,0.22,0.102758376
8,4,6,0.836166667,0,0.22,0.103706395
8,5,6,0.8356,0,0.22,0.102927075
8,6,6,0.843183333,0.002083333,0.22,0.108794681
8,7,6,0.642966667,0.089125,0.22,0.115445566
8,8,6,0.8756,0.632291667,0.22,0.118073882
8,9,6,2.108933333,2.062625,0.22,0.125983351
8,10,6,3.8566,2.9206875,0.22,0.139413234
8,11,6,3.471516667,3.468645834,0.22,0.149605627
8,12,6,2.918133333,3.68575,0.22,0.156323753
8,13,6,0.801016667,3.641333334,0.22,0.159774183
8,14,6,0.730583333,3.2884375,0.22,0.15917177
8,15,6,1.37255,2.678645834,0.22,0.162582984
8,16,6,1.36865,1.849125,0.4,0.163171264
8,17,6,0.457433337,0.960166667,0.4,0.164947455
8,18,6,0.589166667,0.2360625,0.4,0.169083325
8,19,6,0.443133333,0,0.4,0.169289108
8,20,6,0.347683342,0,0.4,0.166478078
8,21,6,1.154166667,0,0.22,0.161780699
8,22,6,0.756016667,0,0.22,0.140611997
8,23,6,1.826883333,0,0.22,0.132724635
8,24,6,3.245066667,0,0.22,0.119613974
8,1,7,0.767216667,0,0.22,0.111507713
8,2,7,0.986233333,0,0.22,0.113002041
8,3,7,1.081133333,0,0.22,0.113491825
8,4,7,0.751866667,0,0.22,0.119739803
8,5,7,0.913766667,0,0.22,0.124483291
8,6,7,1.386283333,0.0191875,0.22,0.132813116
8,7,7,1.282283333,0.437958333,0.22,0.146995078
8,8,7,1.368683333,1.2860625,0.22,0.158899612
8,9,7,2.64615,2.185166667,0.22,0.164189576
8,10,7,2.971383333,2.922520834,0.22,0.175999911
8,11,7,2.814116667,3.393270834,0.22,0.178605754
8,12,7,0.596316667,3.642166667,0.22,0.178336724
8,13,7,1.26465,3.580041667,0.22,0.182278301
8,14,7,1.041166667,3.27175,0.22,0.18087161
8,15,7,0.627133333,2.689020834,0.22,0.181014783
8,16,7,0.850433333,1.862395834,0.4,0.181280033
8,17,7,1.25195,0.945979167,0.4,0.181415247
8,18,7,1.438166667,0.216520833,0.4,0.181730885
8,19,7,4.25355,0,0.4,0.180176244
8,20,7,4.3781,0,0.4,0.183153841
8,21,7,3.913383333,0,0.22,0.171977618
8,22,7,1.729366667,0,0.22,0.148730751
8,23,7,2.34095,0,0.22,0.138177138
8,24,7,2.759583333,0,0.22,0.120897093
8,1,1,0.742333333,0,0.22,0.116779799
8,2,1,0.703133333,0,0.22,0.114403584
8,3,1,0.738633333,0,0.22,0.114315898
8,4,1,0.758316667,0,0.22,0.115245479
8,5,1,1.087483333,0,0.22,0.122566364
8,6,1,1.29455,0.017625,0.22,0.126564668
8,7,1,0.62685,0.438916667,0.22,0.139385175
8,8,1,0.63955,1.28375,0.22,0.149167788
8,9,1,0.598716667,2.170041667,0.22,0.163837865
8,10,1,2.692983333,2.871208334,0.22,0.171350676
8,11,1,3.065866667,3.345104167,0.22,0.173947355
8,12,1,2.32405,3.573791667,0.22,0.173799669
8,13,1,0.588883333,3.544020834,0.22,0.174206805
8,14,1,0.756633333,3.218604167,0.22,0.176924841
8,15,1,0.627666667,2.6320625,0.22,0.172380505
8,16,1,0.633083333,1.824104167,0.54,0.172441052
8,17,1,0.595516667,0.916395834,0.54,0.172282597
8,18,1,2.15505,0.21275,0.54,0.173506041
8,19,1,0.537316667,0,0.54,0.170316861
8,20,1,0.8815,0,0.54,0.168989722
8,21,1,3.185916667,0,0.22,0.159440841
8,22,1,3.61465,0,0.22,0.136245634
8,23,1,2.229766667,0,0.22,0.133838336
8,24,1,1.8977,0,0.22,0.114403944
8,1,2,0.749666667,0,0.22,0.103217277
8,2,2,0.8238,0,0.22,0.101158872
8,3,2,3.3732,0,0.22,0.101341877
8,4,2,2.50595,0,0.22,0.105450367
8,5,2,0.8107,0,0.22,0.114344545
8,6,2,1.1259,0.014145833,0.22,0.12258973
8,7,2,0.6908,0.429958333,0.22,0.140282282
8,8,2,0.620216667,1.2694375,0.22,0.151179689
8,9,2,0.6439,2.146354167,0.22,0.165181629
8,10,2,2.667016667,2.863895834,0.22,0.171166709
8,11,2,3.113366667,3.354270834,0.22,0.173906367
8,12,2,2.256266667,3.600770834,0.22,0.170169133
8,13,2,0.86365,3.563291667,0.22,0.17084422
8,14,2,1.860866667,3.248979167,0.22,0.170341805
8,15,2,0.656233333,2.635375,0.22,0.168808025
8,16,2,0.61195,1.7864375,0.54,0.17503924
8,17,2,0.634583333,0.839270834,0.54,0.177742783
8,18,2,2.165016667,0.1994375,0.54,0.180028378
8,19,2,0.835633333,0,0.54,0.178175666
8,20,2,2.517633333,0,0.54,0.180996746
8,21,2,3.463466667,0,0.22,0.166187897
8,22,2,3.63115,0,0.22,0.140092847
8,23,2,3.3958,0,0.22,0.118057326
8,24,2,1.96625,0,0.22,0.115971949
8,1,3,0.75615,0,0.22,0.113205312
8,2,3,0.712333333,0,0.22,0.113149028
8,3,3,0.744916667,0,0.22,0.114526242
8,4,3,0.699283333,0,0.22,0.115341643
8,5,3,0.6994,0,0.22,0.118617644
8,6,3,1.602483333,0.013916667,0.22,0.127374926
8,7,3,1.384833333,0.429333333,0.22,0.139691829
8,8,3,1.029433333,1.2628125,0.22,0.150200371
8,9,3,0.8265,2.158583334,0.22,0.164718901
8,10,3,2.697483333,2.8596875,0.22,0.171803202
8,11,3,3.000366667,3.347791667,0.22,0.173523206
8,12,3,3.7738,3.619208334,0.22,0.170519958
8,13,3,2.096833333,3.519458334,0.22,0.176245879
8,14,3,2.3749,3.250979167,0.22,0.181103417
8,15,3,0.912866667,2.6980625,0.22,0.180671917
8,16,3,0.81025,1.8675,0.54,0.180708586
8,17,3,1.99525,0.941604167,0.54,0.177233281
8,18,3,2.7422,0.196729167,0.54,0.176002984
8,19,3,2.592466667,0,0.54,0.174246312
8,20,3,2.269066667,0,0.54,0.174081641
8,21,3,3.877266667,0,0.22,0.159243045
8,22,3,3.5987,0,0.22,0.1431383
8,23,3,3.141866667,0,0.22,0.127025749
8,24,3,3.579383333,0,0.22,0.111218736
9,1,4,0.883516667,0,0.22,0.108912211
9,2,4,0.835383333,0,0.22,0.104625512
9,3,4,0.8355,0,0.22,0.104658554
9,4,4,0.842733333,0,0.22,0.103819835
9,5,4,1.790333333,0,0.22,0.113204564
9,6,4,2.03585,0.0119375,0.22,0.117019053
9,7,4,0.793733333,0.423666667,0.22,0.123191063
9,8,4,0.64175,1.282166667,0.22,0.126733533
9,9,4,0.634816667,2.178145834,0.22,0.125439104
9,10,4,2.7121,2.903145834,0.22,0.128016458
9,11,4,3.145416667,3.401104167,0.22,0.131317389
9,12,4,2.184533333,3.659645834,0.22,0.133320334
9,13,4,0.623583333,3.6201875,0.22,0.134375993
9,14,4,0.593233333,3.3160625,0.22,0.1346029
9,15,4,0.731766667,2.693291667,0.22,0.138513179
9,16,4,0.807916667,1.855875,0.54,0.137509333
9,17,4,1.198283333,0.921208334,0.54,0.142958112
9,18,4,2.573883333,0.192229167,0.54,0.140305994
9,19,4,1.346466667,0,0.54,0.142218714
9,20,4,3.4743875,0,0.54,0.143685316
9,21,4,3.6864,0,0.22,0.132280248
9,22,4,1.974583333,0,0.22,0.126665843
9,23,4,1.939116667,0,0.22,0.126860413
9,24,4,2.553166667,0,0.22,0.107519528
9,1,5,0.897116667,0,0.22,0.10182658
9,2,5,0.844933333,0,0.22,0.097195223
9,3,5,0.899383333,0,0.22,0.095567057
9,4,5,0.9367,0,0.22,0.096317267
9,5,5,1.191116667,0,0.22,0.102536612
9,6,5,1.70585,0.011208333,0.22,0.103236358
9,7,5,1.453783333,0.5619375,0.22,0.103502204
9,8,5,0.75135,0.969833334,0.22,0.106559029
9,9,5,0.6886,2.2946875,0.22,0.106675611
9,10,5,2.928016667,3.201083334,0.22,0.107414345
9,11,5,3.378116667,3.715145834,0.22,0.110169417
9,12,5,1.858783333,3.9623125,0.22,0.115038797
9,13,5,0.630216667,3.893333334,0.22,0.114863689
9,14,5,0.58645,3.5658125,0.22,0.11261443
9,15,5,2.527816667,2.9701875,0.22,0.114800594
9,16,5,4.624333333,2.1044375,0.54,0.119645161
9,17,5,4.17255,1.093604167,0.54,0.122794821
9,18,5,2.908366667,0.224479167,0.54,0.127146109
9,19,5,1.103216667,0,0.54,0.127385322
9,20,5,0.6369,0,0.54,0.126330867
9,21,5,0.61845,0,0.22,0.124194439
9,22,5,0.593816667,0,0.22,0.118959195
9,23,5,0.593866667,0,0.22,0.117103161
9,24,5,2.741291667,0,0.22,0.104533736
9,1,6,0.912083333,0,0.22,0.102288768
9,2,6,0.8994,0,0.22,0.098394609
9,3,6,0.859583333,0,0.22,0.094334525
9,4,6,0.890733333,0,0.22,0.091333167
9,5,6,1.0747,0,0.22,0.098727611
9,6,6,1.146966667,0,0.22,0.102828578
9,7,6,0.80655,0.1496875,0.22,0.100495198
9,8,6,0.867183333,0.521958334,0.22,0.105009019
9,9,6,1.643283333,1.535083334,0.22,0.113196321
9,10,6,2.44645,3.178729167,0.22,0.112940726
9,11,6,3.246533333,3.746395834,0.22,0.117567356
9,12,6,1.953166667,3.966645834,0.22,0.121448386
9,13,6,1.119433333,3.925125,0.22,0.120245332
9,14,6,1.623816667,3.5256875,0.22,0.125333666
9,15,6,2.145166667,2.921020834,0.22,0.127544677
9,16,6,1.391383333,2.0410625,0.4,0.128145928
9,17,6,1.096,1.036645834,0.4,0.132541055
9,18,6,0.744766667,0.205416667,0.4,0.133739029
9,19,6,0.569166667,0,0.4,0.136119737
9,20,6,0.586183333,0,0.4,0.135952062
9,21,6,3.354066667,0,0.22,0.133088776
9,22,6,1.294533333,0,0.22,0.124064652
9,23,6,0.9217,0,0.22,0.116240494
9,24,6,0.962,0,0.22,0.106400899
9,1,7,0.8271,0,0.22,0.10265111
9,2,7,0.712433333,0,0.22,0.102261921
9,3,7,0.945083333,0,0.22,0.09581479
9,4,7,0.869766667,0,0.22,0.095826314
9,5,7,2.935183333,0,0.22,0.100284979
9,6,7,1.5033,0.006416667,0.22,0.107298082
9,7,7,0.954833333,0.350583333,0.22,0.112791358
9,8,7,1.973416667,0.950854167,0.22,0.115774202
9,9,7,2.536166667,1.754541667,0.22,0.119056369
9,10,7,1.633466667,1.944354167,0.22,0.1217866
9,11,7,2.792766667,2.556541667,0.22,0.127218976
9,12,7,2.758766667,3.685625,0.22,0.135814855
9,13,7,1.17145,3.811145834,0.22,0.14064342
9,14,7,2.521633333,3.492604167,0.22,0.144777657
9,15,7,1.507333333,2.825854167,0.22,0.147948233
9,16,7,1.201833333,1.942916667,0.4,0.15123337
9,17,7,0.7474,0.957208334,0.4,0.158128431
9,18,7,0.467416667,0.174229167,0.4,0.15894215
9,19,7,0.427216667,0,0.4,0.157927686
9,20,7,0.7548,0,0.4,0.162171861
9,21,7,0.9759,0,0.22,0.149633658
9,22,7,0.99405,0,0.22,0.134396425
9,23,7,0.94795,0,0.22,0.127176106
9,24,7,0.978966667,0,0.22,0.124940413
9,1,1,0.796783333,0,0.22,0.12000551
9,2,1,0.774566667,0,0.22,0.119883197
9,3,1,0.746533333,0,0.22,0.120018383
9,4,1,0.783983333,0,0.22,0.124429665
9,5,1,1.016066667,0,0.22,0.129549726
9,6,1,0.851783333,0,0.22,0.141514419
9,7,1,0.660566667,0.178375,0.22,0.157439599
9,8,1,0.6688,0.620604167,0.22,0.173037845
9,9,1,0.629533333,1.098708334,0.22,0.184838934
9,10,1,2.6703,2.837895834,0.22,0.18375062
9,11,1,2.4439,3.434,0.22,0.194417923
9,12,1,0.638333333,3.859604167,0.22,0.194330922
9,13,1,0.805416667,3.777479167,0.22,0.198156361
9,14,1,0.7817,3.41425,0.22,0.201996777
9,15,1,0.825416667,2.780270834,0.22,0.205801548
9,16,1,0.812116667,1.9215625,0.54,0.210234839
9,17,1,1.263216667,0.956416667,0.54,0.21178105
9,18,1,2.707333333,0.179916667,0.54,0.206896589
9,19,1,1.313200025,0,0.54,0.20490458
9,20,1,0.834266667,0,0.54,0.205194456
9,21,1,1.226916667,0,0.22,0.190394301
9,22,1,0.693033333,0,0.22,0.173033139
9,23,1,0.729433333,0,0.22,0.162719444
9,24,1,1.669758333,0,0.22,0.147612067
9,1,2,0.7947,0,0.22,0.145052985
9,2,2,0.71215,0,0.22,0.143144225
9,3,2,0.74365,0,0.22,0.143119599
9,4,2,1.112133333,0,0.22,0.141555213
9,5,2,1.245583333,0,0.22,0.140342373
9,6,2,1.799383333,0.023166667,0.22,0.150815713
9,7,2,1.59065,0.536020834,0.22,0.163444474
9,8,2,0.791266667,1.380041667,0.22,0.171134138
9,9,2,0.688433333,2.331645834,0.22,0.179036921
9,10,2,2.840816667,3.109,0.22,0.190802254
9,11,2,3.273166667,3.60575,0.22,0.193699066
9,12,2,2.0296,3.8131875,0.22,0.200258916
9,13,2,0.6297,3.750354167,0.22,0.199117254
9,14,2,0.610333333,3.394604167,0.22,0.199117198
9,15,2,0.5988,2.757395834,0.22,0.198281331
9,16,2,1.999616667,1.903208334,0.54,0.197752366
9,17,2,3.105816667,0.9349375,0.54,0.193140437
9,18,2,3.0857,0.1708125,0.54,0.193412
9,19,2,0.742083367,0,0.54,0.195347047
9,20,2,0.9949,0,0.54,0.191167627
9,21,2,1.07385,0,0.22,0.176990773
9,22,2,1.953333333,0,0.22,0.169925892
9,23,2,0.865633333,0,0.22,0.157264754
9,24,2,1.937483333,0,0.22,0.137503699
9,1,3,0.9309,0,0.22,0.126336626
9,2,3,0.89085,0,0.22,0.122669712
9,3,3,0.89555,0,0.22,0.123937563
9,4,3,0.8827,0,0.22,0.130505664
9,5,3,1.149216667,0,0.22,0.133865619
9,6,3,1.08665,0.01025,0.22,0.14579111
9,7,3,0.609466667,0.452229167,0.22,0.155982991
9,8,3,0.66025,1.376854167,0.22,0.157189921
9,9,3,0.795366667,2.333958334,0.22,0.166134188
9,10,3,2.869916667,3.079666667,0.22,0.166527441
9,11,3,3.244533333,3.5761875,0.22,0.168244634
9,12,3,2.096416667,3.783520834,0.22,0.161988351
9,13,3,0.587683333,3.717458334,0.22,0.161039805
9,14,3,0.620633333,3.4066875,0.22,0.166275078
9,15,3,0.592566667,2.792145834,0.22,0.170302091
9,16,3,0.615575,1.92871875,0.54,0.169057163
9,17,3,0.71705,0.963604167,0.54,0.164695396
9,18,3,1.659866667,0.174145833,0.54,0.165360308
9,19,3,0.450966667,0,0.54,0.166890793
9,20,3,0.616316667,0,0.54,0.167529515
9,21,3,0.740316668,0,0.22,0.149391012
9,22,3,3.47525,0,0.22,0.151875497
9,23,3,3.17345,0,0.22,0.13781427
9,24,3,1.249266667,0,0.22,0.11982391
9,1,4,0.78815,0,0.22,0.114631259
9,2,4,0.65945,0,0.22,0.11369614
9,3,4,0.64195,0,0.22,0.115611047
9,4,4,0.67535,0,0.22,0.114202196
9,5,4,1.124083333,0,0.22,0.119840535
9,6,4,0.757533333,0,0.22,0.125928424
9,7,4,0.652016667,0.3515,0.22,0.137190332
9,8,4,0.632183333,1.3134375,0.22,0.143745392
9,9,4,0.666033333,2.2456875,0.22,0.157517311
9,10,4,2.899666667,2.988333334,0.22,0.166180436
9,11,4,3.208933333,3.475375,0.22,0.163998605
9,12,4,2.208516667,3.702625,0.22,0.161589035
9,13,4,0.645366667,3.6520625,0.22,0.168198317
9,14,4,0.593933333,3.303145834,0.22,0.16492957
9,15,4,0.619433333,2.666104167,0.22,0.166208426
9,16,4,0.590316667,1.82125,0.54,0.16942608
9,17,4,0.617,0.870395834,0.54,0.168552672
9,18,4,1.289533333,0.1498125,0.54,0.170879546
9,19,4,0.549316667,0,0.54,0.168775883
9,20,4,1.910683333,0,0.54,0.167992963
9,21,4,2.12755,0,0.22,0.156290849
9,22,4,2.993133333,0,0.22,0.140513217
9,23,4,1.5352,0,0.22,0.127308164
9,24,4,1.363633333,0,0.22,0.113313284
9,1,5,0.88175,0,0.22,0.11107829
9,2,5,2.910216667,0,0.22,0.112467076
9,3,5,1.256283333,0,0.22,0.110119944
9,4,5,1.521066667,0,0.22,0.107195142
9,5,5,1.299583333,0,0.22,0.10896284
9,6,5,1.326783333,0.013979167,0.22,0.1100352
9,7,5,0.652166667,0.475645833,0.22,0.116489051
9,8,5,0.633083333,1.30775,0.22,0.120653202
9,9,5,0.653933333,2.230395834,0.22,0.122546375
9,10,5,2.657316667,2.960166667,0.22,0.128688292
9,11,5,3.217266667,3.451020834,0.22,0.135304246
9,12,5,2.437933333,3.660583334,0.22,0.135928031
9,13,5,0.6063,3.596479167,0.22,0.138646497
9,14,5,0.61305,3.22875,0.22,0.132052912
9,15,5,0.582216667,2.585583334,0.22,0.132839348
9,16,5,1.614066667,1.750020834,0.54,0.146807041
9,17,5,3.561166667,0.845770834,0.54,0.148060302
9,18,5,0.703633333,0.140854167,0.54,0.150406113
9,19,5,1.211516707,0,0.54,0.148006524
9,20,5,2.1556,0,0.54,0.151334919
9,21,5,3.668233333,0,0.22,0.144972643
9,22,5,3.404383333,0,0.22,0.126877661
9,23,5,2.0668,0,0.22,0.120582397
9,24,5,1.729533333,0,0.22,0.115814836
9,1,6,0.89625,0,0.22,0.113820239
9,2,6,0.849833333,0,0.22,0.114855798
9,3,6,0.841383333,0,0.22,0.112385149
9,4,6,0.936533333,0,0.22,0.114066996
9,5,6,0.896533333,0,0.22,0.111937039
9,6,6,0.946816667,0.006979167,0.22,0.111929155
9,7,6,1.78505,0.442916667,0.22,0.118914276
9,8,6,1.499816667,1.360729167,0.22,0.121089325
9,9,6,2.550033333,2.30675,0.22,0.120491839
9,10,6,2.78795,3.031041667,0.22,0.11793482
9,11,6,3.253583333,3.498479167,0.22,0.119895628
9,12,6,2.781816667,3.6965,0.22,0.1237749
9,13,6,1.133066667,3.642479167,0.22,0.128066873
9,14,6,1.752666667,3.329583334,0.22,0.12091848
9,15,6,1.459516667,2.72375,0.22,0.124329958
9,16,6,1.927966667,1.864958334,0.4,0.135856299
9,17,6,0.945366667,0.894083334,0.4,0.140688076
9,18,6,0.728,0.133583333,0.4,0.146369977
9,19,6,1.004216667,0,0.4,0.146307603
9,20,6,2.567166667,0,0.4,0.148379345
9,21,6,3.15675,0,0.22,0.143351365
9,22,6,3.767983333,0,0.22,0.125627376
9,23,6,2.961533333,0,0.22,0.113308287
9,24,6,1.120925,0,0.22,0.116238072
9,1,7,2.703533333,0,0.22,0.112125858
9,2,7,0.986283333,0,0.22,0.11000622
9,3,7,0.894166667,0,0.22,0.109287316
9,4,7,0.867166667,0,0.22,0.112705749
9,5,7,1.024183333,0,0.22,0.121112525
9,6,7,0.82015,0.00675,0.22,0.133772708
9,7,7,0.698216667,0.440208333,0.22,0.144150729
9,8,7,0.832516667,1.364270834,0.22,0.15045045
9,9,7,2.281683333,2.290541667,0.22,0.158010908
9,10,7,3.153116667,3.037416667,0.22,0.161343164
9,11,7,3.528616667,3.529895834,0.22,0.161639575
9,12,7,4.774466667,3.7645625,0.22,0.159699973
9,13,7,2.585016667,3.6985,0.22,0.160805299
9,14,7,4.696033333,3.346333334,0.22,0.162181551
9,15,7,2.350666667,2.708354167,0.22,0.163859902
9,16,7,2.123,1.860083334,0.4,0.167417945
9,17,7,0.96505,0.8801875,0.4,0.169314759
9,18,7,0.460216667,0.1294375,0.4,0.168967104
9,19,7,0.609933342,0,0.4,0.168981583
9,20,7,1.251766667,0,0.4,0.167659995
9,21,7,3.511666667,0,0.22,0.159064781
9,22,7,3.253066667,0,0.22,0.143054304
9,23,7,0.92515,0,0.22,0.142745616
9,24,7,2.020433333,0,0.22,0.137413985
9,1,1,1.9382,0,0.22,0.126639141
9,2,1,1.524033333,0,0.22,0.124833964
9,3,1,0.878183333,0,0.22,0.125238567
9,4,1,1.036116667,0,0.22,0.129399742
9,5,1,1.031483333,0,0.22,0.136739522
9,6,1,0.94625,0.004229167,0.22,0.145526621
9,7,1,0.768016667,0.268708333,0.22,0.152014089
9,8,1,0.750583333,0.566125,0.22,0.161898471
9,9,1,0.726633333,1.455083334,0.22,0.166662668
9,10,1,2.96985,3.0871875,0.22,0.17035969
9,11,1,3.378966667,3.612979167,0.22,0.175148056
9,12,1,2.616583333,3.804625,0.22,0.182560107
9,13,1,0.741583333,3.718625,0.22,0.190642622
9,14,1,0.787683333,3.401604167,0.22,0.191677794
9,15,1,0.90885,2.755666667,0.22,0.189426985
9,16,1,0.80195,1.8881875,0.54,0.194622695
9,17,1,0.77195,0.875895834,0.54,0.198435481
9,18,1,3.419533333,0.125375,0.54,0.195423181
9,19,1,1.713533333,0,0.54,0.196615909
9,20,1,2.015383333,0,0.54,0.192009696
9,21,1,3.147516667,0,0.22,0.179516094
9,22,1,0.897066667,0,0.22,0.161631657
9,23,1,0.92745,0,0.22,0.145388376
9,24,1,0.845708333,0,0.22,0.131856667
9,1,2,0.799316667,0,0.22,0.127490927
9,2,2,0.814316667,0,0.22,0.127786576
9,3,2,0.764783333,0,0.22,0.130265371
9,4,2,0.880016667,0,0.22,0.132602973
9,5,2,0.740833333,0,0.22,0.136649241
9,6,2,0.75245,0,0.22,0.14536782
9,7,2,0.734566667,0.069104167,0.22,0.156553455
9,8,2,0.538283333,0.292270833,0.22,0.169278547
9,9,2,0.608016667,0.455604167,0.22,0.18242218
9,10,2,0.973033333,0.516083334,0.22,0.188828794
9,11,2,0.722666667,0.4540625,0.22,0.194484768
9,12,2,0.4801,0.482291667,0.22,0.196702203
9,13,2,0.56265,1.199875,0.22,0.201294448
9,14,2,0.549766667,0.811291667,0.22,0.204614593
9,15,2,2.294083333,2.077458334,0.22,0.206654635
9,16,2,1.105466667,1.471520834,0.54,0.205951753
9,17,2,1.0096,0.765458334,0.54,0.207892241
9,18,2,0.893216667,0.086395833,0.54,0.211371062
9,19,2,0.85385,0,0.54,0.213342003
9,20,2,0.835933333,0,0.54,0.211551319
9,21,2,0.785766667,0,0.22,0.201667684
9,22,2,0.796616667,0,0.22,0.183528891
9,23,2,0.7639,0,0.22,0.163991988
9,24,2,0.913825,0,0.22,0.159842274
9,1,3,0.774533333,0,0.22,0.15214652
9,2,3,0.7613,0,0.22,0.144555263
9,3,3,0.742591667,0,0.22,0.142084939
9,4,3,0.758425,0,0.22,0.142642489
9,5,3,0.85765,0,0.22,0.150983415
9,6,3,0.74965,0.011979167,0.22,0.169974784
9,7,3,0.61395,0.540291667,0.22,0.173204786
9,8,3,0.653966667,1.488375,0.22,0.180441135
9,9,3,0.648066667,2.404833334,0.22,0.189747758
9,10,3,0.621266667,3.120416667,0.22,0.197497719
9,11,3,0.860766667,3.636916667,0.22,0.202286902
9,12,3,0.735283333,3.856833334,0.22,0.202576239
